borough,Tax block,Tax lot,community board,census tract 2010,cb2010,schooldist,council district,postcode,firecomp,policeprct,healtharea,sanitboro,sanitsub,address,zonedist1,zonedist2,zonedist3,zonedist4,overlay1,overlay2,spdist1,spdist2,spdist3,ltdheight,splitzone,bldgclass,landuse,easements,ownertype,ownername,lotarea,bldgarea,comarea,resarea,officearea,retailarea,garagearea,strgearea,factryarea,otherarea,areasource,numbldgs,numfloors,unitsres,unitstotal,lotfront,lotdepth,bldgfront,bldgdepth,ext,proxcode,irrlotcode,lottype,bsmtcode,assessland,assesstot,exempttot,yearbuilt,yearalter1,yearalter2,histdist,landmark,builtfar,residfar,commfar,facilfar,borocode,BBL,condono,tract2010,xcoord,ycoord,latitude,longitude,zonemap,zmcode,sanborn,taxmap,edesignum,appbbl,appdate,plutomapid,version,sanitdistrict,healthcenterdistrict,firm07_flag,pfirm15_flag,rpaddate,dcasdate,zoningdate,landmkdate,basempdate,masdate,polidate,edesigdate,geom,dcpedited,notes,bct2020,bctcb2020
MN,1273,10,105,112.01,1002,2,4,10019,E023,18,4800,1,2B,41 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,BOB 57 DEVELOPMENT LLC,3414,0,,,,,,,,,7,0,,0,0,34,100.42,0,0,,0,false,5,5,2200950,2200950,0,0,0,0,,,0,10,15,15,1,1012730010,,11201,990872,217683,40.7641635,-73.9760951,8c,,106W034,10502,E-643,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011002
MN,1273,65,105,112.01,1002,2,4,10019,E023,18,4800,1,2B,50 WEST 58 STREET,C5-2.5,,,,,,MiD,,,,false,V1,11,0,,BOB 57 DEVELOPMENT LLC,7532,0,,,,,,,,,7,1,,0,0,75,100.42,0,0,,0,false,5,5,3857400,3857400,0,0,0,0,,,0,10,12,12,1,1012730065,,11201,990913,217780,40.7644297,-73.975947,8c,,106W034,10502,E-643,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011002
MN,812,45,105,109,1009,2,4,10018,E026,14,5200,1,1H,989 AVENUE OF THE AMERICAS,C6-6,,,,,,MiD,,,,false,V1,11,0,,RPY 989 LLC,8041,0,,,,,,,,,7,1,,0,0,98.75,100,0,0,,0,true,3,5,3546000,3546000,0,0,0,0,,,0,10,15,15,1,1008120045,,109,987897,213111,40.7516162,-73.9868371,8d,,105N035,10305,,1008120042,04/17/2024,1,24v3,5,15,,,,,,,,,,,,,,1010900,10109001009
MN,1310,14,105,100,1000,2,4,10022,E008,18,4800,1,2B,656 LEXINGTON AVENUE,C5-2.5,,,,,,MiD,,,,false,V1,11,0,,660 LEXINGTON AVENUE DEVELOPMENT LLC,4410,0,,,,,,,,,7,0,,0,0,60.42,73,0,0,,0,false,3,5,2380500,2380500,0,0,2023,0,,,0,10,12,12,1,1013100014,,100,992503,216117,40.7598638,-73.9702092,8d,,106E044,10505,,,,1,24v3,5,13,,,,,,,,,,,,,,1010000,10100001000
MN,1309,1,105,100,1001,2,4,10022,E008,18,4800,1,2B,405 PARK AVENUE,C5-3,,,,,,MiD,,,,false,V1,11,0,,"RAR2 - 405 PARK\, LLC",9037,0,,,,,,,,,7,0,,0,0,100.42,90,0,0,,0,false,3,5,6626250,6626250,0,0,2021,0,,,0,10,15,15,1,1013090001,,100,992101,216066,40.7597242,-73.9716604,8d,,106E043,10505,,,,1,24v3,5,13,,,,,,,,,,,,,,1010000,10100001001
MN,1273,17,105,112.01,1002,2,4,10019,E023,18,4800,1,2B,27 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,29 WEST 57TH STREET OWNER LLC,4820,0,,,,,,,,,7,1,,0,0,48,100.42,0,0,,0,false,5,5,3092400,3092400,0,0,0,0,,,0,10,15,15,1,1012730017,,11201,991028,217598,40.76393,-73.975532,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011002
MN,1273,16,105,112.01,1002,2,4,10019,E023,18,4800,1,2B,31 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,31 WEST 57TH STREET OWNER LLC,2711,0,,,,,,,,,7,1,,0,0,27,100.42,0,0,,0,false,5,5,1747800,1747800,0,1920,1989,0,,,0,10,15,15,1,1012730016,,11201,990996,217616,40.7639795,-73.9756475,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011002
MN,1272,50,105,112.01,1003,2,4,10019,E023,18,4800,1,2B,16 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,16 WEST 57TH STREET COMPANY LLC,5020,0,,,,,,,,,7,1,,0,0,50,100.42,0,0,,0,false,5,5,3241350,3241350,0,0,0,0,,,0,10,15,15,1,1012720050,,11201,991085,217344,40.7632328,-73.9753265,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011003
MN,1273,15,105,112.01,1002,2,4,10019,E023,18,4800,1,2B,33 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,VNO 33 WEST 57TH STREET LLC,2513,0,,,,,,,,,7,1,,0,0,25,100.42,0,0,,0,false,5,5,1620000,1620000,0,1939,1989,0,,,0,10,15,15,1,1012730015,,11201,990972,217629,40.7640152,-73.9757341,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011002
MN,1272,52,105,112.01,1003,2,4,10019,E023,18,4800,1,2B,20 WEST 57 STREET,C5-3,,,,,,MiD,,,,false,V1,11,0,,20 WEST 57TH STREET REALTY LLC,5020,0,,,,,,,,,7,0,,0,0,50,100.42,0,0,,0,false,5,5,3221100,3221100,0,0,0,0,,,0,10,15,15,1,1012720052,,11201,991042,217368,40.7632987,-73.9754817,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011003
MN,1305,128,106,100,2005,2,4,10022,L002,17,4800,1,3A,EAST 51 STREET,C6-4.5,,,,,,MiD,,,,false,V1,11,0,,"569 LEXINGTON OWNER\, LLC",31,0,,,,,,,,,7,0,,0,0,75,0.42,0,0,,0,false,6,5,20700,20700,0,0,0,0,,,0,10,12,10,1,1013050128,,100,992200,214877,40.7564606,-73.9713044,8d,,104 050,10504,,1013050050,11/15/2004,1,24v3,6,13,,,,,,,,,,,,,,1010000,10100002005
MN,1270,44,105,104,1001,2,4,10019,E023,18,4800,1,2B,10 WEST 55TH STREET,C5-P,,,,,,MiD,,,,false,V1,11,0,,10 W 55 LLC,10344,0,,,,,,,,,7,0,,0,0,23,100.42,0,0,,0,false,5,5,3701250,3701250,0,0,2022,0,,,0,8,8,8,1,1012700044,,104,990918,216842,40.7618551,-73.9759298,8c,,106W033,10501,,1012700044,10/18/2023,1,24v3,5,13,,,,,,,,,,,,,,1010400,10104001001
MN,1271,48,105,104,1000,2,4,10019,E023,18,4800,1,2B,WEST 56 STREET,C5-P,,,,,,MiD,,,,false,V1,11,0,,ERDELYI BRUNHILDE,150,0,,,,,,,,,7,0,,0,0,5.42,50,0,0,,0,true,8,5,2250,2250,0,0,0,0,,,0,8,8,8,1,1012710048,,104,991009,217029,40.7623683,-73.9756012,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1010400,10104001000
MN,1272,23,105,112.01,1003,2,4,10019,E023,18,4800,1,2B,21 WEST 56 STREET,C5-P,,,,,,MiD,,,,false,V1,11,0,,"NINETEEN WEST REALTY COMPANY\, LLC",5020,0,,,,,,,,,7,0,,0,0,50,100.42,0,0,,0,false,5,5,1718100,1718100,0,0,0,0,,,0,8,8,8,1,1012720023,,11201,991012,217263,40.7630106,-73.9755901,8c,,106W034,10502,,,,1,24v3,5,13,,,,,,,,,,,,,,1011201,10112011003
MN,1289,65,105,102,1003,2,4,10022,E023,18,4800,1,2B,8 EAST 54 STREET,C5-2.5,,,,,,MiD,,,,false,V1,11,0,,TISHMAN SPEYER,1500,0,,,,,,,,,7,0,,0,0,15,100,0,0,,0,false,5,5,817200,817200,0,0,0,0,,,0,10,12,12,1,1012890065,,102,991224,216369,40.7605566,-73.9748257,8c,,106E037,10503,,,,1,24v3,5,13,,,,,,,,,,,,,,1010200,10102002002
MN,1342,51,106,98,4000,2,4,10022,L002,17,5000,1,3A,300 EAST 50 STREET,C1-9,R8B,,,,,,,,,true,V1,11,0,,300 EAST 50TH STREET OWNER LLC,11398,0,,,,,,,,,7,0,,0,0,113.5,100.42,0,0,,0,false,3,5,1952100,1952100,0,0,2022,0,,,0,10,2,10,1,1013420051,,98,993024,214181,40.7545495,-73.9683311,8d,,1,1,,1013420048,01/31/2023,1,24v3,6,13,,,,,,,,,,,,,,1009800,10098004000
MN,2063,36,109,231,3002,6,9,10031,L034,30,720,1,3B,773 ST NICHOLAS AVENUE,R6A,,,,,,,,,,false,V1,11,0,,VINCENT SOLLAZZO-LAMP,2060,0,,,,,,,,,7,0,,0,0,20.42,105.42,0,0,,0,true,5,5,160200,160200,0,0,0,0,Hamilton Heights / Sugar Hill Historic District,,0,3,0,3,1,1020630036,,231,999901,240442,40.8266194,-73.943448,6a,true,111N050,10710,,,,1,24v3,9,17,,,,,,,,,,,,,,1023100,10231002002
MN,1284,21,105,94,1000,2,4,10017,L002,18,4800,1,2B,413 MADISON AVENUE,C5-3,,,,,,MiD,,,,false,V1,11,0,,415 MADISON AVE LLC,11675,0,,,,,,,,,7,0,,0,0,100,116.67,0,0,,0,true,3,5,9971100,9971100,0,0,2016,2021,,,0,10,15,15,1,1012840021,,94,990883,214950,40.7566621,-73.9760581,8d,,104 047,10503,E-408,,,1,24v3,5,13,,,,,,,,,,,,,,1009400,10094002000
MN,705,50,104,99,1010,2,3,10001,E034,10,5500,1,2A,WEST 34 STREET,C6-4,,,,,,HY,,,,false,V1,11,0,,HUDSON BOULEVARD SLIVER OWNER LLC,2176,0,,,,,,,,,7,0,,0,0,16.82,197.5,0,0,,0,true,8,5,25200,25200,0,0,0,0,,,0,10,10,10,1,1007050050,,99,984052,214244,40.7547268,-74.0007147,8d,,105S016,10302,,1007050053,12/14/2011,1,24v3,4,15,,,,,,,,,,,,,,1009903,10099032009
MN,2024,154,110,230,3001,5,9,10030,L028,32,1000,1,4A,WEST 139 STREET,R7-2,,,,,,,,,,false,V1,11,0,,"ROBERTS\, MICHELE A",1199,0,,,,,,,,,7,0,,0,0,12,99.92,0,0,,0,false,8,5,13500,13500,0,0,0,0,,,0,3.44,0,6.5,1,1020240154,,230,999767,237476,40.8184788,-73.9439391,6a,,111S025,10708,,,,1,24v3,10,11,,,,,,,,,,,,,,1023000,10230003001
MN,2023,55,110,228,4000,5,9,10030,L028,32,1000,1,3A,WEST 138 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,1188,0,,,,,,,,,7,0,,0,0,12,99,0,0,,0,false,8,5,13500,13500,13500,0,0,0,,,0,3.44,0,6.5,1,1020230055,,228,999631,237256,40.8178752,-73.9444309,6a,,111S025,10708,,,,1,24v3,10,11,,,,,,,,,,,,t,,1022800,10228004000
MN,1960,34,110,221.02,2003,5,9,10030,L028,32,8510,1,3A,321 WEST 136 STREET,R7-2,R8,,,,,,,,,true,V1,11,0,,GRATITUDE CAPITAL LLC,2548,0,,,,,,,,,7,2,,0,0,25.5,99.92,0,0,,0,false,5,5,270000,270000,0,0,2016,0,Dorrance Brooks Square Historic District,,0,3.44,0,6.5,1,1019600034,,22102,998959,237214,40.817761,-73.9468588,6a,,111S014,10706,,,,1,24v3,10,11,,,,,,,,,,,,,,1022102,10221022003
MN,2026,15,110,230,4001,5,9,10030,L028,32,1000,1,4A,225 WEST 140 STREET,R7-2,,,,,,,,,,false,V1,11,0,X,MAXWELL DEVELOPMENT L,5562,0,,,,,,,,,7,0,,0,0,55.66,99.92,0,0,,0,false,5,5,550350,550350,550350,0,0,0,,,0,3.44,0,6.5,1,1020260015,,230,1000088,237777,40.8193044,-73.9427786,6a,,111S032,10708,,1020260015,01/06/2003,1,24v3,10,11,,,,,,,,,,,,,,1023000,10230004001
MN,2024,132,110,230,3001,5,9,10030,L028,32,1000,1,4A,7 AVENUE,R7-2,,,,C1-4,,,,,,false,V1,11,0,,2370 ADAM CLAYTON POWELL JR. LLC,971,0,,,,,,,,,7,0,,0,0,12.5,77.67,0,0,,0,false,8,5,12150,12150,0,0,0,0,,,0,3.44,0,6.5,1,1020240132,,230,1000190,237191,40.8176958,-73.9424115,6a,,111S025,10708,,,,1,24v3,10,11,,,,,,,,,,,,,,1023000,10230003001
MN,2026,24,110,230,4001,5,9,10030,L028,32,1000,1,4A,207-209 WEST 140TH STREET,R7-2,,,,,,,,,,false,V1,11,0,X,"NYC PARTNERSHIP HDFC\, INC.",5596,0,,,,,,,,,7,0,,0,0,36,99.92,0,0,,0,false,5,5,612000,612000,612000,0,0,0,,,0,3.44,0,6.5,1,1020260024,,230,1000284,237669,40.8190076,-73.9420707,6a,,111S032,10708,,1020260024,02/03/2020,1,24v3,10,11,,,,,,,,,,,,,,1023000,10230004001
MN,2024,43,110,230,3001,5,9,10030,L028,32,1000,1,4A,WEST 139 STREET,R7-2,,,,,,,,,,false,V1,11,0,C,"JESSIMAN-KETCHAM\, KATHARINE",1199,0,,,,,,,,,7,0,,0,0,12,99.92,0,0,,0,false,8,5,13500,13500,0,0,0,0,,,0,3.44,0,6.5,1,1020240043,,230,1000021,237336,40.8180941,-73.9430217,6a,,111S025,10708,,,,1,24v3,10,11,,,,,,,,,,,,,,1023000,10230003001
MN,2062,2,109,231,2002,6,7,10031,L023,30,720,1,3B,1763 AMSTERDAM AVENUE,R7A,,,,C1-4,,,,,,false,V1,11,0,,"EMPIRE DEVELOPMENT FUND\, LLC",12467,0,,,,,,,,,7,1,,0,0,124.67,100,0,0,,0,false,5,5,1045800,1045800,0,0,0,0,,,0,4,0,4,1,1020620002,,231,999153,240462,40.8266755,-73.9461507,6a,true,111N050,10710,,,,1,24v3,9,17,,,,,,,,,,,,,,1023100,10231001002
MN,2011,48,110,232,2001,5,9,10030,E059,32,800,1,4B,126 WEST 143 STREET,R7-2,,,,,,,,,,false,V1,11,0,X,MALCOLM X II PHASE AASC,4163,0,,,,,,,,,7,0,,0,0,41.67,99.92,0,0,,0,false,5,5,306000,306000,306000,0,0,0,,,0,3.44,0,6.5,1,1020110048,,232,1001209,237866,40.8195466,-73.9387283,6a,,111S042,10708,,,,1,24v3,10,11,,,,,,,,,,,,,,1023200,10232002001
MN,1363,64,106,86.03,3000,2,4,10022,E008,17,5000,1,3A,EAST 52 STREET,R10,,,,,,,,,,false,V1,11,0,,BEEKMAN CAMPANILE INC,3300,0,,,,,,,,,7,0,,0,0,100.75,47.83,0,0,,0,true,3,5,1797750,1797750,0,0,0,0,,,0,10,0,10,1,1013630064,,8603,994460,213984,40.7540072,-73.9631483,8d,,104 055,10507,,,,1,24v3,6,13,1,1,,,,,,,,,,,,1008603,10086033000
MN,2067,7,109,235.01,4002,6,7,10031,L034,30,710,1,3B,475 WEST 152 STREET,R6A,,,,,,,,,,false,V1,11,0,,475 WEST 152 LLC,1475,0,,,,,,,,,7,0,,0,0,32.17,77.92,0,0,,0,true,6,5,54000,54000,0,0,0,0,,,0,3,0,3,1,1020670007,,23501,999873,241525,40.8295919,-73.9435467,3b,,111N064,10710,,,,1,24v3,9,17,,,,,,,,,,,,,,1023501,10235013002
MN,859,4,105,74,3002,2,2,10016,E001,14,5200,1,1A,273 5 AVENUE,C5-2,,,,,,,,,,false,V1,11,0,,"PREMIER 273 FIFTH\, LLC",2600,0,,,,,,,,,7,0,,0,0,26,100,0,0,,0,false,5,5,1166400,1166400,0,0,0,0,,,0,10,10,10,1,1008590004,,74,988037,210865,40.7454515,-73.986333,8d,,104 017,10306,,,,1,24v3,5,15,,,,,,,,,,,,,,1007400,10074003001
MN,831,1,105,76,2002,2,3,10001,E001,14,5200,1,1A,836 AVENUE OF THE AMER,C6-4X,,,,,,,,,,false,V1,11,0,,"K.C. 836\, LLC",996,0,,,,,,,,,7,0,,0,0,24.67,40.33,0,0,,0,false,3,5,691650,691650,0,0,0,0,,,0,10,10,10,1,1008310001,,76,987082,211307,40.746665,-73.9897794,8d,,104 015,10306,,,,1,24v3,5,15,,,,,,,,,,,,,,1007600,10076002002
MN,2177,255,112,265,3000,6,10,10033,E093,34,300,1,2B,CABRINI BOULEVARD,R7-2,,,,,,,,,,false,V1,11,0,X,PORT AUTHORITY OF NY AND NJ,54400,0,,,,,,,,,7,0,,0,0,200,272,0,0,,0,false,3,5,4885650,4885650,4885650,0,0,0,,,0,3.44,0,6.5,1,1021770255,,265,1000490,249011,40.8501377,-73.941299,3a,,112 014,10803,,,,1,24v3,12,17,,,,,,,,,,,,,,1026500,10265003000
MN,2139,80,112,255,1010,6,10,10032,E067,33,8700,1,1B,WEST 168 STREET,R8,,,,,,,,,,false,V6,11,0,X,TRUSTEES OF COLUMBIA UNIVERSITY,8550,0,,,,,,,,,7,0,,0,0,41.08,34,0,0,,0,true,5,5,1278450,1278450,1278450,0,0,0,,,0,6.02,0,6.5,1,1021390080,,255,999952,246121,40.8422065,-73.9432504,3b,,111N090,10802,,,,1,24v3,12,17,,,,,,,,,,,,,,1025500,10255001007
MN,2111,37,112,243.01,1000,6,10,10032,E084,33,500,1,1A,455 WEST 164 STREET,R7-2,,,,,,,,,,false,V1,11,0,,445 W 164 LLC,3275,0,,,,,,,,,7,0,,0,0,25,142.42,0,0,,0,true,5,5,254250,254250,0,0,0,0,,,0,3.44,0,6.5,1,1021110037,,24301,1001496,244242,40.8370463,-73.937675,3b,,111N085,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1024301,10243011000
MN,919,35,106,78,1000,2,4,10016,E021,17,5000,1,2B,246 EAST 39 STREET,C1-9,,,,,,,,,,false,V9,11,0,,242 REALTY LLC,2469,0,,,,,,,,,7,1,,0,0,25,98.75,0,0,,0,false,5,5,363600,363600,0,0,0,0,,,0,10,2,10,1,1009190035,,78,991402,211766,40.7479224,-73.9741881,8d,,104 033,10308,,,,1,24v3,6,13,,,,,,,,,,,,,,1007800,10078001000
MN,970,2,106,86.01,1003,2,4,10017,E021,17,5000,1,2B,EAST 40 STREET,C5-2,,,,,,,,,,false,V1,11,0,,"708 FIRST REALTY COMPANY\,LLC",82497,0,,,,,,,,,7,2,,0,0,422.1,197.5,0,0,,0,true,3,5,45311400,45311400,0,0,0,0,,,0,10,10,10,1,1009700002,,8601,992633,211615,40.7475069,-73.9697456,8d,,104 037,10310,R-156,,,1,24v3,6,13,,1,,,,,,,,,,,,1008601,10086013004
MN,2120,62,112,245,4001,6,10,10032,E084,33,500,1,1A,565 WEST 161 STREET,R7-2,,,,,,,,,,false,V1,11,0,,SJM HOLDINGS 565 LLC,1890,0,,,,,,,,,7,0,,0,0,18.92,99.92,0,0,,0,false,5,5,146700,146700,0,0,0,0,,,0,3.44,0,6.5,1,1021200062,,245,1000319,243978,40.8363239,-73.9419292,3b,,111N083,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1024500,10245004001
MN,970,1,106,86.01,1003,2,4,10016,E021,17,5000,1,2B,666 1 AVENUE,C5-2,,,,,,,,,,false,V1,11,3,,"700 FIRST REALTY COMPANY\, LLC",193528,0,,,,,,,,,7,0,,0,0,515,336.86,0,0,,0,true,3,0,101485350,101485350,0,0,0,0,,,0,10,10,10,1,1009700001,,8601,992449,211320,40.7466973,-73.97041,8d,,104 037,10310,R-156,,,1,24v3,6,13,,1,,,,,,,,,,,,1008601,10086013004
MN,2170,31,112,279,4000,6,10,10033,E093,34,221,1,3A,663 WEST 187 STREET,R7-2,,,,,,,,,,false,V1,11,0,,187 STREET MAZAL LLC,1582,0,,,,,,,,,7,1,,0,0,16.67,94.92,0,0,,0,false,5,5,153900,153900,0,0,0,0,,,0,3.44,0,6.5,1,1021700031,,279,1002840,250452,40.8540882,-73.9328007,3a,,112 038,10803,,,,1,24v3,12,17,,,,,,,,,,,,,,1027900,10279004000
MN,2170,27,112,279,4000,6,10,10033,E093,34,221,1,3A,655 WEST 187 STREET,R7-2,,,,,,,,,,false,V1,11,0,,187 STREET MAZAL LLC,1582,0,,,,,,,,,7,0,,0,0,16.67,94.92,0,0,,0,false,5,5,153900,153900,0,0,0,0,,,0,3.44,0,6.5,1,1021700027,,279,1002899,250420,40.8540002,-73.9325875,3a,,112 038,10803,,,,1,24v3,12,17,,,,,,,,,,,,,,1027900,10279004000
MN,2123,36,112,251,1008,6,10,10032,E067,33,400,1,1A,506 WEST 166 STREET,R7-2,,,,,,,,,,false,V1,11,0,,TRUSTEES OF COLUMBIA UNIVERSITY,2625,0,,,,,,,,,7,0,,0,0,25,107.83,0,0,,0,false,5,5,203850,203850,0,0,0,0,,,0,3.44,0,6.5,1,1021230036,,251,1001257,244847,40.8387073,-73.9385372,3b,,111N093,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1025100,10251001007
MN,2130,58,112,261,7001,6,10,10032,E067,33,400,1,2A,525 WEST 173 STREET,R7-2,,,,,,,,,,false,V1,11,0,,"CITIMORTGAGE\, INC.",1875,0,,,,,,,,,7,0,,0,0,18.75,100,0,0,,0,false,5,5,230400,230400,0,0,0,0,,,0,3.44,0,6.5,1,1021300058,,261,1002107,246608,40.8435391,-73.9354606,3b,,112 008,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1026100,10261007002
MN,2180,75,112,273,4000,6,10,10033,E093,34,222,1,3B,BENNETT AVENUE,R7-2,,,,,,,,,,false,V1,11,0,,BENNETT ROCK LLC,4858,0,,,,,,,,,4,0,,0,0,50,161.83,0,0,,0,true,4,5,411750,411750,0,0,0,0,,,0,3.44,0,6.5,1,1021800075,,273,1001774,249396,40.851192,-73.9366569,3a,,112 017,10803,,1021800075,07/23/2014,1,24v3,12,17,,,,,,,,,,,,,,1027300,10273004000
MN,2215,173,208,309,4000,10,10,10463,E081,50,110,2,2A,TERRACE VIEW AVENUE,M1-1,,,,,,,,,,false,V1,11,0,,7-15 TERRACE VIEW AVENUE LLC,8175,0,,,,,,,,,7,0,,0,0,108,70,0,0,,0,true,5,5,479700,479700,0,0,0,0,,,0,0,1,2.4,1,1022150173,,309,1008985,259200,40.8780837,-73.9105555,1d,,112 082,10804,E-659,1022150173,05/13/2004,1,24v3,8,17,,,,,,,,,,,,,,1030900,10309005000
MN,2128,48,112,253,1001,6,10,10032,E067,33,400,1,2A,2238A AMSTERDAM AVENUE,R7-2,,,,,,,,,,false,V1,11,0,,"NEW YORK HE TRADING CO.\, LLC",2500,0,,,,,,,,,7,1,,0,0,25,100,0,0,,0,false,5,5,189000,189000,0,0,0,0,,,0,3.44,0,6.5,1,1021280048,,253,1002045,246084,40.842101,-73.9356861,3b,,112 007,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1025300,10253001001
MN,2069,28,109,235.01,1001,6,9,10032,L034,30,710,1,3B,89 ST NICHOLAS PLACE,R8A,,,,,,,,,,false,V1,11,0,,GETTY PETROLEUM CORP,12,0,,,,,,,,,7,0,,0,0,1.92,9.75,0,0,,0,true,8,5,1170,1170,0,0,0,0,,,0,6.02,0,6.5,1,1020690028,,23501,1000503,241927,40.8306942,-73.9412692,3b,,111N064,10710,,,,1,24v3,9,17,,,,,,,,,,,,,,1023501,10235011000
MN,2179,474,112,275,1004,6,10,10033,E093,34,8700,1,2B,CHITTENDEN AVENUE,R7-2,,,,,,,,,,false,V1,11,0,,BLOCK 2179 LOT 474 LLC,11000,0,,,,,,,,,7,0,,0,0,121.08,85,0,0,,0,true,5,5,983250,983250,0,0,0,0,,,0,3.44,0,6.5,1,1021790474,,275,1001382,251249,40.8562787,-73.9380691,3a,,112 021,10803,,,,1,24v3,12,17,,,,,,,,,,,,,,1027500,10275001006
MN,2179,243,112,275,1001,6,10,10033,E093,34,8700,1,2B,RIVERSIDE DRIVE,R7-2,,,,,,,,,,false,V1,11,0,,"RIEDER RUBIN\, ANNETTE",3990,0,,,,,,,,,7,0,,0,0,50.95,79.32,0,0,,0,true,5,5,204300,204300,0,0,0,0,,,0,3.44,0,6.5,1,1021790243,,275,1000980,250810,40.8550745,-73.9395234,3a,,112 021,10803,,,,1,24v3,12,17,,,,,,,,,,,,,,1027500,10275001005
MN,2140,85,112,255,1006,6,10,10032,E067,33,8700,1,1B,RIVERSIDE DRIVE,R8,,,,,,,,,,false,V1,11,0,X,PORT AUTHORITY OF NY AND NJ,15875,0,,,,,,,,,7,0,,0,0,60.58,364.67,0,0,,0,true,5,5,2490300,2490300,2490300,0,0,0,,,0,6.02,0,6.5,1,1021400085,,255,999541,246423,40.8430361,-73.9447352,3b,,111N089,10802,,,,1,24v3,12,17,,,,,,,,,,,,,,1025500,10255001003
MN,1347,22,106,108,5000,2,4,10022,E008,17,4900,1,3B,349 EAST 54 STREET,R8B,,,,,,,,,,false,V1,11,0,,LAWRENCE YASUYO,2010,0,,,,,,,,,7,1,,0,0,20,100.5,0,0,,0,false,5,5,369900,369900,0,0,0,0,,,0,4,0,4,1,1013470022,,108,994031,214995,40.7567827,-73.9646952,8d,,106E052,10507,,,,1,24v3,6,13,,,,,,,,,,,,,,1010801,10108013000
MN,2106,400,112,311,1007,6,10,10033,E067,33,8600,1,2A,AMSTERDAM AVENUE,R7-2,PARK,,,,,,,,,true,V7,11,0,X,PORT AUTHORITY OF NY AND NJ,450,0,,,,,,,,,7,0,,0,0,86.42,33.83,0,0,,0,true,5,5,450,450,450,0,0,0,,,0,3.44,0,6.5,1,1021060400,,311,1003020,247554,40.8461337,-73.9321582,3b,,112 083,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1031100,10311001009
MN,2120,58,112,245,4001,6,10,10032,E084,33,500,1,1A,557 WEST 161 STREET,R7-2,,,,,,,,,,false,V1,11,0,,557 WEST 161ST STREET LLC,1799,0,,,,,,,,,7,0,,0,0,18,99.92,0,0,,0,false,5,5,248850,248850,0,0,0,0,,,0,3.44,0,6.5,1,1021200058,,245,1000382,243943,40.8362277,-73.9417016,3b,,111N083,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1024500,10245004001
MN,2108,71,112,239,2001,6,10,10032,E084,33,710,1,1A,467 WEST 157 STREET,R7-2,,,,,,,,,,false,V1,11,0,,"467 WEST 157 HOLDING\, LLC",4996,0,,,,,,,,,7,0,,0,0,50,99.92,0,0,,0,false,5,5,369000,369000,0,0,0,0,,,0,3.44,0,6.5,1,1021080071,,239,1000481,242702,40.8328214,-73.9413468,3b,,111N072,10801,,,,1,24v3,12,17,,,,,,,,,,,,,,1023900,10239002001
MN,2134,41,112,241,2001,6,7,10032,L034,33,610,1,1B,WEST 156 STREET,R8,,,,,,,,,,false,V1,11,0,,HISPANIC SO OF AMER,4996,0,,,,,,,,,7,0,,0,0,50,99.92,0,0,,0,false,5,5,645300,645300,593875,0,0,0,,,0,6.02,0,6.5,1,1021340041,,241,998967,243062,40.8338121,-73.9468171,3b,,111N070,10802,,,,1,24v3,12,17,,,,,,,,,,,,,,1024100,10241002001
MN,2064,34,109,231,3001,6,9,10031,L034,30,720,1,3B,793 ST NICHOLAS AVENUE,R7A,,,,,,,,,,false,V1,11,0,,FLORENCE WHEELER,1000,0,,,,,,,,,7,0,,0,0,25.5,42,0,0,,0,true,5,5,113400,113400,0,0,0,0,,,0,4,0,4,1,1020640034,,231,1000000,240645,40.8271764,-73.9430898,3b,,111N057,10710,,,,1,24v3,9,17,,,,,,,,,,,,,,1023100,10231002001
