borough,Tax block,Tax lot,community board,council district,postcode,policeprct,address,state,bldgclass,landuse,ownertype,ownername,lotarea,unitstotal,lotfront,lotdepth,lottype,assessland,yearbuilt,histdist,landmark,borocode,x,y,latitude,longitude,zonemap,notes
MN,2044,4,110.0,9.0,10030.0,32.0,28 BRADHURST AVENUE,,V1,11,,GRFO 28 BRADHURST LLC,1639,0,21.11,77.75,5,219600,0,,,1,999867.0,238838.0,40.8222169,-73.9435746,6a,
MN,2050,156,109.0,9.0,10031.0,30.0,ST NICHOLAS AVENUE,,V1,11,X,HARLEM ACADEMY,238,0,2.42,119.5,8,450,0,,,1,999216.0,238918.0,40.8224376,-73.9459265,6a,
MN,1753,141,111.0,9.0,10035.0,25.0,66 EAST 129 STREET,,V1,11,X,CHILDREN'S ETAL DBA,1724,0,17.25,99.92,5,158850,0,,,1,1001461.0,233523.0,40.8076257,-73.937829,6a,
MN,1790,9,111.0,8.0,10035.0,25.0,EAST 125 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2698,0,27.0,99.92,0,216900,0,,,1,1002321.0,232036.0,40.8035426,-73.9347264,6b,
MN,2007,18,110.0,9.0,10030.0,32.0,119 WEST 138 STREET,,V1,11,,119 WEST 138TH STREET LLC,2598,0,26.0,99.92,5,224550,0,,,1,1000695.0,236846.0,40.8167479,-73.9405878,6a,
MN,1715,49,111.0,8.0,10035.0,25.0,316 PLEASANT AVENUE,,V1,11,,"DARABUNDIT , SIVADOL",2450,0,25.0,98.0,5,226800,0,,,1,1002947.0,229083.0,40.7954361,-73.9324735,6b,
MN,2007,22,110.0,9.0,10030.0,32.0,113 WEST 138 STREET,,V1,11,,"ODELL CLARK PLACE,",2598,0,26.0,99.92,5,224550,0,,,1,1000764.0,236808.0,40.8166435,-73.9403387,6a,
MN,2007,27,110.0,9.0,10030.0,32.0,103 WEST 138 STREET,,V1,11,,ABYSSINIAN DEVELOPMENT CORP,2498,0,25.0,99.92,5,216450,0,,,1,1000883.0,236742.0,40.8164621,-73.9399089,6a,
MN,2007,17,110.0,9.0,10030.0,32.0,121 WEST 138 STREET,,V1,11,,THE LAMB'S CENTER FOR URBAN MINISTRY,2598,0,26.0,99.92,5,224550,0,,,1,1000673.0,236859.0,40.8167836,-73.9406673,6a,
MN,1709,5,111.0,8.0,10029.0,25.0,408 EAST 116 STREET,,V1,11,,408-10 E. 116TH STREET LLC,8805,0,37.25,201.83,4,688500,0,,,1,1002204.0,229069.0,40.7953993,-73.935157,6b,
MN,1745,168,111.0,9.0,10035.0,25.0,4 EAST 119 STREET,,V1,11,,NEMA HOMES CORP.,1260,0,25.0,50.42,5,184050,0,,,1,999567.0,231572.0,40.8022743,-73.9446751,6b,
MN,1795,2,111.0,8.0,10035.0,25.0,2304 2 AVENUE,,V1,11,,"FROM , AARON",2080,0,26.0,80.0,5,417600,0,,,1,1001854.0,230146.0,40.798356,-73.9364182,6b,
MN,1725,68,110.0,9.0,10027.0,32.0,WEST 128 STREET,,V1,11,,68 WEST 128TH STREET PARTNERS LLC,1749,0,17.5,99.92,5,245700,0,,,1,999850.0,234115.0,40.8092536,-73.943647,6a,
MN,1725,8,110.0,9.0,10027.0,32.0,WEST 127 STREET,,V1,11,X,HARLEM GROWN INC.,1665,0,16.67,99.92,5,234000,0,,,1,999861.0,233995.0,40.8089242,-73.9436075,6a,
MN,1914,40,110.0,9.0,10027.0,32.0,WEST 130 STREET,,V1,11,C,NYC DEPARTMENT OF CITYWIDE ADMINISTRATIVE SERVICES,1665,0,16.67,99.92,5,234000,0,,,1,999738.0,234772.0,40.8110571,-73.9440501,6a,
MN,1756,71,111.0,9.0,10037.0,25.0,5 AVENUE,,V1,11,,MADISON AVENUE HOUSING DEVELOPMENT FUND  CORPORATIN,2467,0,24.92,99.0,5,195750,0,,,1,1001162.0,234563.0,40.8104808,-73.9389064,6a,
MN,1756,70,111.0,9.0,10037.0,25.0,2157 5 AVENUE,,V1,11,,MADISON AVENUE HOUSING DEVELOPMENT FUND  CORPORATIN,2475,0,25.0,99.0,5,196650,0,,,1,1001174.0,234585.0,40.8105412,-73.938863,6a,
MN,1753,162,111.0,9.0,10035.0,25.0,20 EAST 129 STREET,,V1,11,,20 E 129 LLC,1765,0,17.67,99.92,5,165600,0,,,1,1000983.0,233788.0,40.808354,-73.939555,6a,
MN,1730,68,110.0,9.0,10037.0,32.0,480 LENOX AVENUE,,V1,11,,LENOX TRRC DVLPMNT ASSOC,32225,0,355.08,85.0,3,821250,0,,,1,1000616.0,235628.0,40.813405,-73.9408762,6a,
MN,1754,33,111.0,9.0,10035.0,25.0,1900 PARK AVENUE,,V1,11,,1900 PARK LLC,8993,0,99.92,90.0,3,1765350,0,,,1,1001580.0,233637.0,40.8079384,-73.9373988,6a,
MN,1722,27,110.0,9.0,10027.0,28.0,15 WEST 124 STREET,,V1,11,,HARLEM LLC,7569,0,75.0,100.92,5,108900,0,,,1,999897.0,233036.0,40.806292,-73.9434797,6a,
MN,1722,24,110.0,9.0,10027.0,28.0,27 WEST 124 STREET,,V1,11,,HANDYMDS MOST PURE HE,3784,0,37.5,100.92,5,263700,0,,,1,999804.0,233087.0,40.8064321,-73.9438155,6a,
MN,1723,53,110.0,9.0,10027.0,28.0,38 WEST 126 STREET,,V1,11,,38 WEST 126TH OWNER LLC,1998,0,20.0,99.92,5,153900,0,,,1,999920.0,233484.0,40.8075216,-73.9433956,6a,
MN,1722,26,110.0,9.0,10027.0,28.0,21 WEST 124 STREET,,V1,11,,HARLEM LLC,2523,0,25.0,100.92,5,113400,0,,,1,999853.0,233060.0,40.8063579,-73.9436386,6a,
MN,1749,46,111.0,9.0,10035.0,25.0,62 EAST 125 STREET,,V1,11,,BRUKHA ASSETS LLC,5046,0,50.0,100.92,5,466650,0,,,1,1000808.0,232650.0,40.8052308,-73.94019,6a,
MN,1749,33,111.0,9.0,10035.0,25.0,1800 PARK AVENUE,,V1,11,,1800 FEE OWNER LLC,36281,0,201.84,215.0,3,8872650,0,,,1,1000918.0,232542.0,40.8049342,-73.9397929,6a,
MN,1710,33,111.0,8.0,10035.0,25.0,442 EAST 117 STREET,,V1,11,,MHANY 2004 HOUSING DEVELOPMENT FUND CORP ORATION,3722,0,36.88,100.92,5,258750,0,,,1,1002653.0,229233.0,40.7958485,-73.9335349,6b,
MN,1708,125,111.0,8.0,10029.0,23.0,277 PLEASANT AVENUE,,V1,11,,277-279 PLEASANT AVECP.,972,0,13.13,74.0,5,109800,0,,,1,1002493.0,228643.0,40.7942294,-73.9341144,6b,
MN,1636,25,111.0,8.0,10029.0,23.0,157 EAST 108 STREET,,V1,11,,TEAM PROPERTIES LLC,1690,0,16.75,100.92,5,171900,0,,,1,999553.0,228393.0,40.7935488,-73.9447329,6b,
MN,1634,158,111.0,8.0,10029.0,23.0,1710 LEXINGTON AVENUE,,V1,11,,"1710 LEXINGTON, INC.",2569,0,34.25,75.0,3,288450,0,,,1,999177.0,228160.0,40.7929099,-73.9460914,6b,
MN,1635,51,111.0,8.0,10029.0,23.0,1725 LEXINGTON AVENUE,,V1,11,,152-156 REALTY ASSOCS.,1084,0,16.67,65.0,5,128700,0,,,1,999398.0,228267.0,40.7932032,-73.945293,6b,
MN,1635,52,111.0,8.0,10029.0,23.0,1723 LEXINGTON AVENUE,,V1,11,,LEXINGTON AVE VENTURE LLC,1083,0,16.67,65.0,5,128700,0,,,1,999390.0,228253.0,40.7931648,-73.9453219,6b,
MN,1815,114,111.0,8.0,10035.0,25.0,525 EAST 118 STREET,,V1,11,,"TIAGO PARKING HOLDINGS, LLC",2060,0,20.42,100.92,5,187200,0,,,1,1003406.0,229298.0,40.7960253,-73.9308151,6b,
MN,1815,12,111.0,8.0,10035.0,25.0,519 EAST 118 STREET,,V1,11,,"TIAGO PARKING HOLDINGS, LLC",2077,0,20.58,100.92,5,165600,0,,,1,1003352.0,229327.0,40.796105,-73.9310101,6b,
MN,1790,30,111.0,8.0,10035.0,25.0,238 EAST 126 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2498,0,25.0,99.92,5,560250,0,,,1,1002592.0,232005.0,40.803457,-73.9337476,6b,
MN,1784,45,111.0,8.0,10035.0,25.0,2201 3RD AVENUE,,V1,11,,EAST 120TH HOLDINGS LLC,9300,0,95.0,100.0,3,900900,0,,,1,1001423.0,230817.0,40.8001986,-73.9379732,6b,
MN,1953,45,110.0,9.0,10027.0,28.0,328 ST NICHOLAS AVENUE,,V1,11,,319 W 126 LLC,1717,0,17.62,98.86,5,297450,0,,,1,997689.0,234977.0,40.8116231,-73.9514516,6a,
MN,1954,136,110.0,9.0,10027.0,32.0,WEST 128 STREET,,V1,11,,PROPERTY1 HOLDINGS LLC,1913,0,25.5,75.0,5,266850,0,,,1,997996.0,235160.0,40.8121249,-73.9503422,6a,
MN,1957,20,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,NYS DORM AUTH,127584,0,294.58,427.0,5,10457100,0,,,1,997718.0,236378.0,40.8154684,-73.951344,6a,
MN,1725,31,110.0,9.0,10027.0,32.0,9 WEST 127 STREET,,V1,11,,"BROWNE, KAREN V.",1998,0,20.0,99.92,5,202500,0,,,1,1000359.0,233720.0,40.8081685,-73.9418092,6a,
MN,1772,4,111.0,9.0,10035.0,25.0,107 EAST 123 STREET,,V1,11,,107-111 EAST 123RD STREET HOUSING DEV FU ND CORP,8578,0,85.0,100.92,5,848700,0,,,1,1001092.0,232075.0,40.8036521,-73.9391655,6b,
MN,1770,123,111.0,8.0,10035.0,25.0,EAST 121 STREET,,V1,11,,"KIRSH, HATTIE C",81,0,0.4,81.0,8,450,0,,,1,1001179.0,231419.0,40.8018514,-73.938853,6b,
MN,1750,46,111.0,9.0,10035.0,25.0,52 EAST 126 STREET,,V1,11,X,OH 126TH ST. HOUSING DEVELOPMENT FUND CO RP.,3997,0,40.0,99.92,5,53100,0,,,1,1000962.0,232909.0,40.8059414,-73.939633,6a,
MN,1516,138,108.0,5.0,10128.0,19.0,3 AVENUE,,V1,11,,CARNEGIE GREEN LLC,220,0,22.0,10.0,8,170100,0,,,1,997121.0,223541.0,40.7802352,-73.9535254,9a,
MN,1393,4,108.0,4.0,10075.0,19.0,971 5 AVENUE,,V1,11,X,REPUBLIC OF FRANCE,2000,0,20.0,100.0,5,992700,0,,,1,994299.0,222172.0,40.7764814,-73.9637171,8c,
MN,1940,5,110.0,9.0,10030.0,32.0,WEST 134 STREET,,V4,11,C,NYC POLICE DEPARTMENT,4696,0,47.0,99.92,5,332550,0,,,1,999099.0,236495.0,40.8157873,-73.9463546,6a,
MN,1426,27,108.0,5.0,10021.0,19.0,252 EAST 72 STREET,,V1,11,,259 EAST 72 OWNER LLC,4148,0,40.58,102.17,5,1244250,0,,,1,995620.0,219350.0,40.7687341,-73.9589523,8c,
MN,1515,33,108.0,4.0,10028.0,19.0,1530 3 AVENUE,,V1,11,,ZDJ E 86 LLC,5000,0,50.0,100.0,3,1750500,0,,,1,996944.0,223137.0,40.7791266,-73.9541653,9a,
MN,1393,68,108.0,4.0,10075.0,19.0,EAST 79 STREET,,V1,11,,79TH STREET PROPERTY HOLDINGS LLC,1532,0,15.0,102.17,5,756900,0,,,1,994383.0,222197.0,40.7765499,-73.9634138,8c,
MN,1483,114,108.0,5.0,10021.0,19.0,FDR DRIVE,,V1,11,,NY SOCIETY FOR THE RELIEF OF THE RUPTURE D & CRIPPL,10,0,3.5,3.0,0,1170,0,,,1,997520.0,218122.0,40.7653609,-73.9520954,9a,
MN,1948,24,110.0,9.0,10027.0,28.0,311 WEST 121 STREET,,V1,11,,JENCO 121 LLC,2523,0,25.0,100.92,5,212850,0,,,1,997058.0,233711.0,40.8081492,-73.9537335,6a,
MN,1969,7,109.0,7.0,10027.0,26.0,478 WEST 130 STREET,,V1,11,X,487 W 129TH ST PERMANENT HOUSING DEV FUN D CORP,9534,0,95.42,99.92,0,0,0,,,1,997013.0,236284.0,40.8152125,-73.9538929,6a,
MN,1952,61,109.0,9.0,10027.0,26.0,MORNINGSIDE AVENUE,,V8,11,X,UNITED STATES POSTAL SERVICE,4992,0,49.92,100.0,3,1123650,0,,,1,997174.0,235035.0,40.8117831,-73.9533119,6a,
MN,2024,55,110.0,9.0,10030.0,32.0,WEST 139 STREET,,V1,11,,"TAFT, RICHARD",1199,0,12.0,99.92,8,13500,0,,,1,999756.0,237482.0,40.8184953,-73.9439788,6a,
MN,1786,31,111.0,8.0,10035.0,25.0,242 EAST 122 STREET,,V1,11,,PATRICK  CLARK,6694,0,66.33,100.92,5,682650,0,,,1,1002051.0,231065.0,40.800878,-73.9357043,6b,
MN,1786,32,111.0,8.0,10035.0,25.0,240 EAST 122 STREET,,V1,11,,CLARKE PATRICK,1900,0,18.83,100.92,5,195300,0,,,1,1002014.0,231085.0,40.800933,-73.9358378,6b,
MN,1786,123,111.0,8.0,10035.0,25.0,2365 2 AVENUE,,V1,11,,2ND AVE. INVESTMENTS,1078,0,20.0,53.92,5,230400,0,,,1,1002099.0,230926.0,40.8004964,-73.9355312,6b,
MN,1786,22,111.0,8.0,10035.0,25.0,2 AVENUE,,V1,11,,2ND AVE. INVESTMENTS,1395,0,25.92,53.92,3,329400,0,,,1,1002077.0,230887.0,40.8003894,-73.9356108,6b,
MN,884,17,105.0,2.0,10016.0,13.0,120 LEXINGTON AVENUE,,V1,11,,"120 LEXINGTON AVE CORP. C/O SKYLAND MANAGEMENT GROUP, LLC",1590,0,20.25,78.5,3,474750,0,,,1,989062.0,209913.0,40.742838,-73.9826346,8d,
MN,1386,144,108.0,4.0,10021.0,19.0,EAST 72 STREET,,V1,11,,UNAVAILABLE OWNER,2,0,10.0,0.17,0,360,0,,,1,993945.0,220218.0,40.7711185,-73.9649981,8c,
MN,1681,24,111.0,8.0,10029.0,23.0,2123 1 AVENUE,,V1,11,,SHAVSAX LLC,1875,0,25.0,75.0,5,260550,0,,,1,1001194.0,227770.0,40.7918359,-73.938808,6b,
MN,1717,111,110.0,9.0,10026.0,28.0,WEST 118 STREET,,V1,11,X,MALCOLM SHABAZZ GARDENS HOMEOWNERS ASSOC . INC.,1345,0,13.33,100.92,5,0,0,,,1,998781.0,231860.0,40.8030661,-73.9475135,6b,
MN,1940,1,110.0,9.0,10030.0,32.0,2510 FREDRICK DOUGLASS BL,,V1,11,C,NYC POLICE DEPARTMENT,6000,0,60.0,100.0,3,450450,0,,,1,999024.0,236513.0,40.8158369,-73.9466255,6a,
MN,1845,40,107.0,7.0,10025.0,24.0,CATHEDRAL PARKWAY,,V1,11,,UNAVAILABLE OWNER,1043,0,45.0,46.0,3,900,0,,,1,995715.0,230868.0,40.8003478,-73.9585897,5d,
MN,1847,13,110.0,9.0,10026.0,28.0,WEST 112 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1682,0,16.67,100.92,5,303750,0,,,1,995930.0,231597.0,40.8023484,-73.9578119,5d,
MN,1928,44,110.0,9.0,10027.0,28.0,224 WEST 123 STREET,,V1,11,,"ARIAS, MARIA E",1682,0,16.67,100.92,5,157050,0,,,1,997954.0,233633.0,40.8079338,-73.950497,6a,
MN,1749,69,111.0,9.0,10035.0,25.0,2015 5 AVENUE,,V1,11,,"507-515-517 W. 171 ST. ASSOCIATES, LLC",5914,0,73.92,80.0,3,761850,0,,,1,1000269.0,232963.0,40.8060909,-73.9421362,6a,
MN,1667,34,111.0,8.0,10035.0,25.0,228 EAST 118 STREET,,V1,11,,228 EAST 118TH STREET REALTY LLC,5551,0,55.0,100.92,5,643500,0,,,1,1001434.0,230208.0,40.798527,-73.937935,6b,
MN,1373,200,106.0,4.0,,,U THANT ISLAND,,V8,11,X,UNAVAILABLE OWNER,22500,0,200.0,100.0,9,122850,0,,,1,993978.0,211294.0,40.7466244,-73.9648919,8d,
MN,1051,8,104.0,3.0,10018.0,10.0,429 WEST 41 STREET,,V7,11,X,PORT AUTHORITY OF NY AND NJ,10068,0,400.0,25.17,3,686700,0,,,1,985611.0,215705.0,40.7587367,-73.9950873,8d,
MN,1790,20,111.0,8.0,10035.0,25.0,249 EAST 125 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,5296,0,53.0,99.92,5,1173150,0,,,1,1002531.0,231920.0,40.8032238,-73.9339682,6b,
MN,1790,31,111.0,8.0,10035.0,25.0,236 EAST 126 STREET,,V9,11,,NYC ECONOMIC DEVELOPMENT CORPORATION,2498,0,25.0,99.92,5,560250,0,,,1,1002571.0,232017.0,40.80349,-73.9338235,6b,
MN,2005,24,109.0,7.0,10027.0,26.0,BROADWAY,,V9,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,129750,0,509.92,580.0,9,466650,0,,,1,995212.0,238429.0,40.8211013,-73.9603941,5c,
MN,1705,21,111.0,8.0,10029.0,23.0,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,196350,0,836.33,276.0,9,880200,0,,,1,1002645.0,227926.0,40.7922611,-73.9335674,6b,
MN,2004,92,109.0,7.0,10027.0,26.0,MARGINAL STREET,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,158428,0,382.5,428.92,9,431550,0,,,1,995058.0,238135.0,40.8202945,-73.960951,5c,
MN,2004,1,109.0,7.0,10027.0,26.0,MARGINAL STREET,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,96275,0,292.0,310.0,2,116550,0,,,1,994686.0,237495.0,40.8185384,-73.962296,5c,
MN,1694,51,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,63675,0,287.0,243.0,4,285300,0,,,1,1000924.0,225251.0,40.7849224,-73.9397893,6b,
MN,1695,51,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,59125,0,262.75,300.0,5,265050,0,,,1,1001100.0,225457.0,40.7854875,-73.9391533,6b,
MN,1699,64,111.0,8.0,,,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,61850,0,286.42,246.0,2,277200,0,,,1,1001620.0,226381.0,40.7880226,-73.9372731,6b,
MN,1702,22,111.0,8.0,10029.0,23.0,F D R DRIVE,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,80225,0,261.83,304.0,9,359550,0,,,1,1001966.0,227103.0,40.7900036,-73.9360217,6b,
MN,2185,36,112.0,10.0,10034.0,34.0,WEST 205 STREET,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,36414,0,163.25,199.83,5,5216850,0,,,1,1007175.0,253211.0,40.8616506,-73.9171211,3a,
MN,2187,20,112.0,10.0,10034.0,34.0,WEST 207 STREET,,V1,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,9427,0,189.0,42.0,9,93600,0,,,1,1007511.0,253597.0,40.8627092,-73.9159051,3a,
MN,241,10,103.0,1.0,10002.0,7.0,260 SOUTH STREET,,V9,11,C,NYC DEPARTMENT OF SMALL BUSINESS SERVICES,292250,0,691.92,425.42,5,10183500,0,,,1,987030.0,197654.0,40.7091908,-73.9899727,12d,
MN,2101,115,109.0,7.0,10031.0,30.0,WEST 155 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,8907,0,19.0,285.0,5,247050,0,,,1,995895.0,238744.0,40.821965,-73.9579259,5c,
MN,1171,13,107.0,6.0,10023.0,20.0,WEST 72 STREET,,V1,11,C,NYC DEPARTMENT OF PARKS AND RECREATION,115640,0,157.0,1090.6,5,12460950,0,,,1,987533.0,223349.0,40.779717,-73.9881458,8c,
MN,1171,240,107.0,6.0,10069.0,20.0,RIVERSIDE BOULEVARD,,V1,11,X,CITY OF NEW YORK,38701,0,65.42,396.32,3,26,0,,,1,986818.0,221631.0,40.775003,-73.9907297,8c,
MN,1171,260,107.0,6.0,10023.0,20.0,RIVERSIDE BOULEVARD,,V1,11,X,CITY OF NEW YORK,15840,0,66.0,240.0,0,11,0,,,1,987015.0,220923.0,40.7730593,-73.9900154,8c,
MN,1171,34,107.0,6.0,10069.0,20.0,JOE DIMAGGIO HIGHWAY,,V1,11,C,CITY OF NEW YORK,20400,0,80.0,255.0,5,450,0,,,1,987183.0,222142.0,40.7764042,-73.9894101,8c,
MN,1171,274,107.0,6.0,10069.0,20.0,RIVERSIDE BOULEVARD,,V1,11,X,CITY OF NEW YORK,33724,0,98.84,426.24,3,23,0,,,1,986969.0,221209.0,40.7738436,-73.9901844,8c,
MN,1171,136,107.0,6.0,10069.0,20.0,WEST END AVENUE,,V1,11,C,CITY OF NEW YORK,32504,0,254.2,60.5,4,900,0,,,1,987109.0,222031.0,40.7760996,-73.9896774,8c,
MN,1171,250,107.0,6.0,10069.0,20.0,RIVERSIDE BOULEVARD,,V1,11,X,CITY OF NEW YORK,43561,0,82.55,611.17,3,29,0,,,1,986609.0,221417.0,40.7744148,-73.9914842,8c,
MN,708,50,104.0,3.0,10018.0,10.0,11 AVENUE,,V1,11,C,CITY OF NEW YORK,9938,0,144.75,198.75,0,1355850,0,,,1,984342.0,215030.0,40.7568841,-73.9996679,8d,
MN,1801,1,111.0,8.0,10035.0,25.0,2 AVENUE,,V1,11,O,MTA - BRIDGES AND TUNNELS,75750,0,201.83,650.0,3,7196400,0,,,1,1002879.0,231488.0,40.8020374,-73.9327124,6b,
MN,1811,153,111.0,8.0,10035.0,25.0,1 AVENUE,,V1,11,O,MTA - BRIDGES AND TUNNELS,1129,0,68.0,240.0,5,164700,0,,,1,1003672.0,231059.0,40.8008582,-73.9298494,6b,
MN,1811,50,111.0,8.0,10035.0,25.0,1 AVENUE,,V1,11,O,MTA - BRIDGES AND TUNNELS,81608,0,3395.0,325.0,5,7314750,0,,,1,1003777.0,230486.0,40.7992852,-73.9294718,6b,
MN,1802,1,111.0,8.0,10035.0,25.0,2 AVENUE,,V1,11,O,MTA - BRIDGES AND TUNNELS,71500,0,199.83,615.0,3,6792750,0,,,1,1002976.0,231694.0,40.8026026,-73.9323615,6b,
MN,943,10,106.0,4.0,10016.0,17.0,EAST 37 STREET,,V9,11,X,MTA - BRIDGES AND TUNNELS,8690,0,47.0,197.5,5,2413800,0,,,1,991609.0,211292.0,40.7466212,-73.9734415,8d,
MN,942,1,106.0,4.0,10016.0,17.0,2 AVENUE,,V1,11,C,MTA - BRIDGES AND TUNNELS,128375,0,197.5,650.0,3,41753250,0,,,1,991580.0,211021.0,40.7458774,-73.9735465,8d,
MN,915,9,106.0,4.0,10016.0,17.0,EAST 34 STREET,,V1,11,X,MTA - BRIDGES AND TUNNELS,11109,0,56.25,197.5,4,3983850,0,,,1,990605.0,210972.0,40.7457437,-73.9770653,8d,
MN,916,13,106.0,4.0,10016.0,17.0,EAST 35 STREET,,V7,11,X,MTA - BRIDGES AND TUNNELS,10698,0,54.17,197.5,4,2741850,0,,,1,990748.0,211183.0,40.7463227,-73.976549,8d,
MN,918,50,106.0,4.0,10016.0,17.0,EAST 38 STREET,,V9,11,X,MTA - BRIDGES AND TUNNELS,8799,0,46.5,197.5,4,2606400,0,,,1,991003.0,211639.0,40.7475741,-73.9756282,8d,
MN,940,55,106.0,4.0,10016.0,17.0,EAST 35 STREET,,V1,11,X,MTA - BRIDGES AND TUNNELS,9155,0,51.67,197.5,5,1441800,0,,,1,991184.0,210646.0,40.7448484,-73.974976,8d,
MN,1957,2,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,3208,0,50.0,64.17,5,261000,0,,,1,997940.0,236271.0,40.8151744,-73.9505422,6a,
MN,1957,18,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,9943,0,216.17,46.0,5,808200,0,,,1,997566.0,236507.0,40.8158227,-73.9518929,6a,
MN,1957,16,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,3320,0,46.0,72.17,5,245250,0,,,1,997492.0,236356.0,40.8154084,-73.9521605,6a,
MN,1957,15,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,4424,0,46.0,96.17,5,359550,0,,,1,997500.0,236279.0,40.815197,-73.9521318,6a,
MN,1957,17,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,4424,0,46.0,96.17,5,359550,0,,,1,997464.0,236448.0,40.8156609,-73.9522615,6a,
MN,1957,3,109.0,9.0,10027.0,26.0,ST NICHOLAS AVENUE,,V5,11,X,DORMITORY AUTHORITY OF THE STATE OF NEW YORK,3808,0,50.0,76.17,6,334800,0,,,1,997828.0,236230.0,40.815062,-73.9509469,6a,
MN,1940,13,110.0,9.0,10030.0,32.0,WEST 134 STREET,,V4,11,C,NYC POLICE DEPARTMENT,4496,0,45.0,99.92,5,365400,0,,,1,999260.0,236405.0,40.81554,-73.9457732,6a,
MN,1918,53,110.0,9.0,10030.0,32.0,130 WEST 134 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2998,0,30.0,99.92,5,256950,0,,,1,999943.0,235848.0,40.81401,-73.943307,6a,
MN,1824,20,110.0,9.0,10026.0,28.0,115 WEST 114 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2649,0,26.25,100.92,5,206100,0,,,1,997634.0,231251.0,40.8013964,-73.9516577,6b,
MN,1771,1,111.0,9.0,10035.0,25.0,PARK AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,4583,0,50.92,90.0,3,959400,0,,,1,1000862.0,231874.0,40.8031008,-73.9399968,6b,
MN,1790,27,111.0,8.0,10035.0,25.0,2455 2 AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2625,0,25.0,105.0,5,585900,0,,,1,1002643.0,231962.0,40.8033388,-73.9335635,6b,
MN,1790,26,111.0,8.0,10035.0,25.0,2453 2 AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2625,0,25.0,105.0,5,585900,0,,,1,1002631.0,231939.0,40.8032757,-73.9336069,6b,
MN,1790,29,111.0,8.0,10035.0,25.0,2459 2 AVENUE,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2616,0,24.92,105.0,3,616050,0,,,1,1002668.0,232007.0,40.8034623,-73.9334731,6b,
MN,1911,26,110.0,9.0,10027.0,28.0,109 WEST 126 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1782,0,17.83,99.92,5,250650,0,,,1,999333.0,233991.0,40.8089142,-73.9455149,6a,
MN,1754,68,111.0,9.0,10037.0,25.0,2 EAST 130 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1665,0,16.67,99.92,5,154350,0,,,1,1000982.0,234085.0,40.8091692,-73.9395579,6a,
MN,1824,19,110.0,9.0,10026.0,28.0,117 WEST 114 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,2649,0,26.25,100.92,5,206100,0,,,1,997612.0,231264.0,40.8014321,-73.9517372,6b,
MN,1635,43,111.0,8.0,10029.0,23.0,174 EAST 108 STREET,,V1,11,C,NYC HOUSING PRESERVATION AND DEVELOPMENT,1716,0,17.0,100.92,5,176400,0,,,1,999611.0,228179.0,40.7929613,-73.9445239,6b,
